YEAR,STATE_NAME,STATE_NUMBER,REGION,DIVISION,TOTAL_POPULATION,RACE_WHITE,RACE_BLACK,RACE_OTHER,AGE_0_TO_19,AGE_20_TO_39,AGE_40_TO_59,AGE_60_TO_79,AGE_80_AND_OVER,ORIGIN_HISPANIC,ORIGIN_NOT_HISPANIC,SEX_FEMALE,SEX_MALE
2016,Oregon,41,West,Pacific,4089976,3571132,87084,431760,967724,1123439,1044561,796989,157263,521879,3568097,2063350,2026626
2016,Pennsylvania,42,Northeast,Middle Atlantic,12782275,10523295,1509100,749880,3020756,3269088,3410258,2466001,616172,900116,11882159,6523967,6258308
2016,Rhode Island,44,Northeast,New England ,1056770,892309,85140,79321,243883,285684,285031,193187,48985,158539,898231,543087,513683
2016,South Carolina,45,South,South Atlantic,4957968,3393188,1361728,203052,1228974,1297756,1283703,971959,175576,274206,4683762,2551324,2406644
2016,South Dakota,46,Midwest,West North Central,862996,733518,17554,111924,236929,226956,206824,154240,38047,32942,830054,427777,435219
2016,Tennessee,47,South,East South Central,6646010,5231842,1135529,278639,1665656,1767510,1757162,1218537,237145,350628,6295382,3404105,3241905
2016,Texas,48,South,West South Central,27914410,22172579,3519315,2222516,8081802,8050784,7021321,3993170,767333,10918843,16995567,14048899,13865511
2016,Utah,49,West,Mountain,3041868,2773420,41400,227048,1009657,925510,650472,382113,74116,420810,2621058,1510737,1531131
2016,Vermont,50,Northeast,New England ,623657,590279,8051,25327,139086,154174,170919,132701,26777,11626,612031,315605,308052
2016,Virginia,51,South,South Atlantic,8410106,5893536,1662906,853664,2090698,2320700,2267814,1444457,286437,770588,7639518,4272260,4137846
2016,Washington,53,West,Pacific,7294771,5827356,302803,1164612,1805755,2073702,1889067,1279514,246733,910632,6384139,3647256,3647515
2016,West Virginia,54,South,South Atlantic,1831023,1714557,65227,51239,418241,448148,488917,394444,81273,28717,1802306,925409,905614
2016,Wisconsin,55,Midwest,East North Central,5772628,5045904,384254,342470,1443520,1491917,1535913,1060788,240490,384921,5387707,2902362,2870266
2016,Wyoming,56,West,Mountain,584215,542675,7326,34214,153130,159856,143449,107532,20248,57703,526512,285818,298397
2017,Alabama,1,South,East South Central,4874486,3376527,1305617,192342,1222085,1271505,1262823,933653,184420,210410,4664076,2515803,2358683
2017,Alaska,2,West,Pacific,739700,486188,27739,225773,202695,225518,183746,113821,13920,53113,686587,353421,386279
2017,Arizona,4,West,Mountain,7044008,5845558,352008,846442,1826057,1899155,1701017,1336050,281729,2207774,4836234,3543134,3500874
2017,Arkansas,5,South,West South Central,3001345,2377792,470694,152859,783558,787969,747573,563697,118548,226085,2775260,1526706,1474639
2017,California,6,West,Pacific,39358497,28518935,2543564,8295998,10072493,11455769,10128437,6325764,1376034,15354335,24004162,19795325,19563172
2017,Colorado,8,West,Mountain,5611885,4897864,254236,459785,1406242,1654554,1441109,941450,168530,1206753,4405132,2786640,2825245
2017,Connecticut,9,Northeast,New England ,3573297,2872125,423337,277835,847015,901401,987509,674642,162730,573197,3000100,1830239,1743058
2017,Delaware,10,South,South Atlantic,956823,668104,218390,70329,228917,244231,245156,199361,39158,88373,868450,494234,462589
2017,District of Columbia,11,South,South Atlantic,694906,313010,327813,54083,145661,276599,155544,95632,21470,76263,618643,365307,329599
2017,Florida,12,South,South Atlantic,20963613,16245729,3538457,1179427,4676055,5299017,5440253,4451326,1096962,5368560,15595053,10713773,10249840
2017,Georgia,13,South,South Atlantic,10410330,6335279,3353318,721733,2795856,2862687,2757006,1699217,295564,994571,9415759,5345253,5065077
2017,Hawaii,15,West,Pacific,1424393,368793,31066,1024534,335556,393952,350356,275093,69436,149930,1274463,710028,714365
2017,Idaho,16,West,Mountain,1717715,1600865,15235,101615,489002,452929,407773,310397,57614,215568,1502147,857273,860442
2017,Illinois,17,Midwest,East North Central,12778828,9848285,1867708,1062835,3223517,3487636,3341525,2230764,495386,2188039,10590789,6500602,6278226
2017,Indiana,18,Midwest,East North Central,6658078,5683681,650617,323780,1755859,1763282,1702046,1187863,249028,461327,6196751,3376298,3281780
2017,Iowa,19,Midwest,West North Central,3141550,2859774,121427,160349,821818,823553,770321,580813,145045,188928,2952622,1578614,1562936
2017,Kansas,20,Midwest,West North Central,2908718,2517528,178605,212585,792540,786443,702381,507817,119537,345781,2562937,1459511,1449207
2017,Kentucky,21,South,East South Central,4452268,3907652,372275,172341,1125512,1167394,1164869,833264,161229,164491,4287777,2258827,2193441
2017,Louisiana,22,South,West South Central,4670560,2942913,1526496,201151,1222057,1300020,1160598,827362,160523,238909,4431651,2388906,2281654
2017,Maine,23,Northeast,New England ,1334612,1263507,21259,49846,285039,311255,368347,305947,64024,22100,1312512,680954,653658
2017,Maryland,24,South,South Atlantic,6023868,3558103,1856211,609554,1497202,1614180,1636527,1057823,218136,606677,5417191,3104243,2919625
2017,Massachusetts,25,Northeast,New England ,6859789,5574621,603071,682097,1580007,1901573,1835358,1253434,289417,811426,6048363,3530794,3328995
2017,Michigan,26,Midwest,East North Central,9973114,7922472,1408914,641728,2448860,2573078,2612086,1935434,403656,507455,9465659,5063133,4909981
2017,Minnesota,27,Midwest,West North Central,5566230,4700264,368596,497370,1439686,1490954,1425817,987480,222293,300117,5266113,2794686,2771544
2017,Mississippi,28,South,East South Central,2988510,1770340,1128043,90127,798254,794204,750678,539819,105555,96074,2892436,1538712,1449798
2017,Missouri,29,Midwest,West North Central,6106670,5075415,722085,309170,1538962,1620882,1549537,1145107,252182,255716,5850954,3109111,2997559
2017,Montana,30,West,Mountain,1052482,936852,6196,109434,254900,275088,255884,223052,43558,41015,1011467,522725,529757
2017,Nebraska,31,Midwest,West North Central,1915947,1695875,97603,122469,528569,517972,459576,330621,79209,209112,1706835,959582,956365
2017,Nevada,32,West,Mountain,2969905,2220937,294042,454926,746709,819122,770299,543090,90685,852464,2117441,1479646,1490259
2017,New Hampshire,33,Northeast,New England ,1348787,1259593,22294,66900,297134,334815,382471,278440,55927,50276,1298511,681006,667781
2017,New Jersey,34,Northeast,Middle Atlantic,8885525,6431527,1327681,1126317,2177082,2273332,2467530,1594504,373077,1796065,7089460,4546951,4338574
2017,New Mexico,35,West,Mountain,2091784,1718166,52864,320754,543774,558393,502996,405757,80864,1020880,1070904,1056390,1035394
2017,New York,36,Northeast,Middle Atlantic,19589572,13706039,3443385,2440148,4612049,5463938,5150965,3525175,837445,3725119,15864453,10078028,9511544
2017,North Carolina,37,South,South Atlantic,10268233,7270828,2280761,716644,2580737,2718387,2709707,1891462,367940,961105,9307128,5271031,4997202
2017,North Dakota,38,Midwest,West North Central,754942,660053,23603,71286,197517,227595,170944,125495,33391,28608,726334,368252,386690
2017,Ohio,39,Midwest,East North Central,11659650,9576538,1505501,577611,2915977,3008109,3020789,2226781,487994,443864,11215786,5946130,5713520
2017,Oklahoma,40,South,West South Central,3931316,2923281,305118,702917,1063582,1077048,952325,693217,145144,418886,3512430,1983305,1948011
2017,Oregon,41,West,Pacific,4143625,3608387,89388,445850,970403,1143172,1046319,824706,159025,538947,3604678,2089732,2053893
2017,Pennsylvania,42,Northeast,Middle Atlantic,12787641,10495030,1519909,772702,3007424,3281160,3347064,2537107,614886,934046,11853595,6525683,6261958
2017,Rhode Island,44,Northeast,New England ,1055673,888967,86446,80260,241555,286287,279731,199344,48756,162698,892975,542442,513231
2017,South Carolina,45,South,South Atlantic,5021268,3439656,1370339,211273,1236725,1309705,1284390,1010077,180371,284679,4736589,2585466,2435802
2017,South Dakota,46,Midwest,West North Central,872868,738898,19376,114594,239486,230267,205332,159862,37921,35247,837621,432221,440647
2017,Tennessee,47,South,East South Central,6708799,5273129,1146784,288886,1671918,1789988,1750923,1254981,240989,364848,6343951,3434796,3274003
2017,Texas,48,South,West South Central,28295273,22392582,3595304,2307387,8140364,8155965,7061860,4150713,786371,11128657,17166616,14239529,14055744
2017,Utah,49,West,Mountain,3101042,2820762,43714,236566,1019281,941454,665172,399252,75883,435852,2665190,1539246,1561796
2017,Vermont,50,Northeast,New England ,624344,589668,8317,26359,137669,155656,166912,137120,26987,12133,612211,316036,308308
2017,Virginia,51,South,South Atlantic,8463587,5908557,1675859,879171,2093186,2335533,2249777,1492295,292796,795062,7668525,4298132,4165455
2017,Washington,53,West,Pacific,7423362,5895462,313179,1214721,1824918,2126637,1891747,1329352,250708,941382,6481980,3709864,3713498
2017,West Virginia,54,South,South Atlantic,1817004,1700408,64904,51692,412829,441963,478852,401117,82243,29372,1787632,917557,899447
2017,Wisconsin,55,Midwest,East North Central,5790186,5051222,387433,351531,1437776,1498270,1515122,1097636,241382,393622,5396564,2910676,2879510
2017,Wyoming,56,West,Mountain,578931,537032,7361,34538,150640,156442,139856,111217,20776,57619,521312,283666,295265
2018,Alabama,1,South,East South Central,4887681,3381642,1309574,196465,1219436,1272103,1251390,956179,188573,217191,4670490,2524361,2363320
2018,Alaska,2,West,Pacific,735139,481239,27652,226248,199836,223137,179761,117817,14588,53146,681993,351692,383447
2018,Arizona,4,West,Mountain,7158024,5928410,364149,865465,1832619,1934075,1711873,1386750,292707,2258856,4899168,3600640,3557384
2018,Arkansas,5,South,West South Central,3009733,2381554,471988,156191,781591,788840,742642,576001,120659,231674,2778059,1531624,1478109
2018,California,6,West,Pacific,39461588,28497432,2547988,8416168,10002984,11482039,10061265,6510674,1404626,15472859,23988729,19843136,19618452
2018,Colorado,8,West,Mountain,5691287,4956931,259806,474550,1410195,1688219,1442147,977463,173263,1233748,4457539,2825526,2865761
2018,Connecticut,9,Northeast,New England ,3571520,2859546,428316,283658,839089,905898,969645,693199,163689,589825,2981695,1829397,1742123
2018,Delaware,10,South,South Atlantic,965479,671131,221874,72474,229077,245028,243322,207807,40245,91144,874335,498641,466838
2018,District of Columbia,11,South,South Atlantic,701547,318966,327219,55362,147834,279093,155572,97286,21762,77991,623556,368643,332904
2018,Florida,12,South,South Atlantic,21244317,16440418,3589957,1213942,4704922,5355976,5455456,4598796,1129167,5537857,15706460,10858944,10385373
2018,Georgia,13,South,South Atlantic,10511131,6361789,3404951,744391,2799078,2889526,2759999,1757249,305279,1022370,9488761,5399300,5111831
2018,Hawaii,15,West,Pacific,1420593,365570,31129,1023894,332959,390135,345940,281336,70223,150891,1269702,709302,711291
2018,Idaho,16,West,Mountain,1750536,1630052,15782,104702,492219,461738,413226,323928,59425,222206,1528330,873205,877331
2018,Illinois,17,Midwest,East North Central,12723071,9786941,1858642,1077488,3183543,3462460,3288797,2286323,501948,2204614,10518457,6471727,6251344
2018,Indiana,18,Midwest,East North Central,6695497,5696236,660576,338685,1756657,1777520,1686415,1221893,253012,475652,6219845,3394211,3301286
2018,Iowa,19,Midwest,West North Central,3148618,2859067,125033,164518,819149,825125,762437,596167,145740,194214,2954404,1581655,1566963
2018,Kansas,20,Midwest,West North Central,2911359,2516174,178539,216646,787399,787794,693534,521858,120774,351378,2559981,1460588,1450771
2018,Kentucky,21,South,East South Central,4461153,3910380,375075,175698,1123124,1166817,1152508,854016,164688,170343,4290810,2263603,2197550
2018,Louisiana,22,South,West South Central,4659690,2930528,1525857,203305,1212852,1288806,1145459,848622,163951,242798,4416892,2385448,2274242
2018,Maine,23,Northeast,New England ,1339057,1266095,21946,51016,282907,313985,361327,315626,65212,22831,1316226,683374,655683
2018,Maryland,24,South,South Atlantic,6035802,3549849,1867364,618589,1494011,1613667,1616929,1088367,222828,626378,5409424,3111203,2924599
2018,Massachusetts,25,Northeast,New England ,6882635,5569881,613306,699448,1571652,1916090,1811722,1291748,291423,838281,6044354,3542925,3339710
2018,Michigan,26,Midwest,East North Central,9984072,7920697,1408262,655113,2428750,2586371,2569051,1991469,408431,518477,9465595,5067862,4916210
2018,Minnesota,27,Midwest,West North Central,5606249,4713995,382612,509642,1443811,1501992,1412475,1021975,225996,308256,5297993,2813822,2792427
2018,Mississippi,28,South,East South Central,2981020,1762445,1126849,91726,788889,788847,743029,552355,107900,98279,2882741,1535497,1445523
2018,Missouri,29,Midwest,West North Central,6121623,5080690,723809,317124,1533708,1624562,1531518,1176074,255761,262383,5859240,3116702,3004921
2018,Montana,30,West,Mountain,1060665,943749,6260,110656,254490,277110,253822,230770,44473,42282,1018383,526813,533852
2018,Nebraska,31,Midwest,West North Central,1925614,1700153,99264,126197,529606,519723,455929,340644,79712,214478,1711136,964240,961374
2018,Nevada,32,West,Mountain,3027341,2251090,305994,470257,754886,835695,779043,562795,94922,877290,2150051,1508820,1518521
2018,New Hampshire,33,Northeast,New England ,1353465,1262037,23338,68090,293922,338119,375579,289330,56515,52495,1300970,682692,670773
2018,New Jersey,34,Northeast,Middle Atlantic,8886025,6412643,1331146,1142236,2165370,2274222,2433591,1636135,376707,1828769,7057256,4545338,4340687
2018,New Mexico,35,West,Mountain,2092741,1716439,53661,322641,537666,558254,496971,416710,83140,1027108,1065633,1057201,1035540
2018,New York,36,Northeast,Middle Atlantic,19530351,13634357,3432310,2463684,4567919,5440987,5064837,3607992,848616,3743541,15786810,10046133,9484218
2018,North Carolina,37,South,South Atlantic,10381615,7336997,2306627,737991,2590158,2747904,2709416,1956472,377665,994606,9387009,5331288,5050327
2018,North Dakota,38,Midwest,West North Central,758080,660720,25115,72245,199088,227392,168716,129337,33547,29925,728155,370046,388034
2018,Ohio,39,Midwest,East North Central,11676341,9564938,1516653,594750,2901902,3021770,2971816,2286897,493956,459088,11217253,5953904,5722437
2018,Oklahoma,40,South,West South Central,3940235,2922715,306154,711366,1060550,1078593,944167,709137,147788,428453,3511782,1987969,1952266
2018,Oregon,41,West,Pacific,4181886,3632626,91642,457618,968208,1155523,1046284,849382,162489,553064,3628822,2108799,2073087
2018,Pennsylvania,42,Northeast,Middle Atlantic,12800922,10475329,1531273,794320,2995209,3293886,3288674,2605591,617562,973661,11827261,6529381,6271541
2018,Rhode Island,44,Northeast,New England ,1058287,887718,88378,82191,240384,288728,275079,205383,48713,168360,889927,543427,514860
2018,South Carolina,45,South,South Atlantic,5084156,3485105,1378890,220161,1242731,1321265,1287197,1046433,186530,295948,4788208,2620391,2463765
2018,South Dakota,46,Midwest,West North Central,878698,743263,19861,115574,240157,230600,203689,166291,37961,36499,842199,435205,443493
2018,Tennessee,47,South,East South Central,6771631,5315688,1156454,299489,1676437,1812296,1746303,1290159,246436,378914,6392717,3466921,3304710
2018,Texas,48,South,West South Central,28628666,22586138,3665172,2377356,8173708,8243730,7101084,4302611,807533,11323903,17304763,14409351,14219315
2018,Utah,49,West,Mountain,3153550,2863101,45473,244976,1024804,954416,680314,415968,78048,449150,2704400,1565310,1588240
2018,Vermont,50,Northeast,New England ,624358,589147,8502,26709,136102,156386,163202,141150,27518,12504,611854,316079,308279
2018,Virginia,51,South,South Atlantic,8501286,5916393,1686884,898009,2091681,2339838,2231840,1536879,301048,816546,7684740,4318025,4183261
2018,Washington,53,West,Pacific,7523869,5940550,322889,1260430,1833858,2168838,1889625,1374652,256896,966855,6557014,3758918,3764951
2018,West Virginia,54,South,South Atlantic,1804291,1687369,64776,52146,407773,436596,469255,407339,83328,30333,1773958,910982,893309
2018,Wisconsin,55,Midwest,East North Central,5807406,5060128,389652,357626,1430649,1503436,1495273,1134130,243918,404469,5402937,2918181,2889225
2018,Wyoming,56,West,Mountain,577601,534974,7401,35226,148988,155068,137695,114660,21190,57986,519615,283325,294276
2019,Alabama,1,South,East South Central,4903185,3389396,1313291,200498,1216438,1273466,1242097,978608,192576,223278,4679907,2533668,2369517
2019,Alaska,2,West,Pacific,731545,477488,27108,226949,196852,221292,176696,121495,15210,53212,678333,350127,381418
2019,Arizona,4,West,Mountain,7278717,6013442,376997,888278,1838598,1969556,1727867,1438429,304267,2310590,4968127,3661420,3617297
2019,Arkansas,5,South,West South Central,3017804,2385258,473048,159498,778928,789311,737710,588889,122966,236631,2781173,1536188,1481616
2019,California,6,West,Pacific,39512223,28424739,2552757,8534727,9925397,11480805,9990048,6682209,1433764,15574880,23937343,19867369,19644854
2019,Colorado,8,West,Mountain,5758736,5006612,264479,487645,1407971,1716636,1443681,1011965,178483,1256904,4501832,2857388,2901348
2019,Connecticut,9,Northeast,New England ,3565287,2841541,434585,289161,829582,907815,952158,710591,165141,600955,2964332,1825870,1739417
2019,Delaware,10,South,South Atlantic,973764,674075,225544,74145,228912,245608,241923,215925,41396,93391,880373,502971,470793
2019,District of Columbia,11,South,South Atlantic,705749,324581,324484,56684,149337,279746,156075,98477,22114,79477,626272,371038,334711
2019,Florida,12,South,South Atlantic,21477737,16597392,3633515,1246830,4714575,5394285,5462695,4744581,1161601,5663860,15813877,10980681,10497056
2019,Georgia,13,South,South Atlantic,10617423,6391505,3458147,767771,2801689,2919659,2762995,1815688,317392,1048724,9568699,5456999,5160424
2019,Hawaii,15,West,Pacific,1415872,361317,30958,1023597,330092,385516,342637,286770,70857,150864,1265008,707832,708040
2019,Idaho,16,West,Mountain,1787065,1662365,16346,108354,496173,471157,420246,337626,61863,229490,1557575,891137,895928
2019,Illinois,17,Midwest,East North Central,12671821,9726915,1852516,1092390,3145309,3438028,3241570,2338743,508171,2219882,10451939,6445263,6226558
2019,Indiana,18,Midwest,East North Central,6732219,5709592,669596,353031,1755070,1790601,1674389,1254835,257324,489353,6242866,3411859,3320360
2019,Iowa,19,Midwest,West North Central,3155070,2859080,128105,167885,816335,824634,756285,611126,146690,198550,2956520,1583995,1571075
2019,Kansas,20,Midwest,West North Central,2913314,2513846,178725,220743,782091,786671,686192,536421,121939,356073,2557241,1461617,1451697
2019,Kentucky,21,South,East South Central,4467673,3909923,378479,179271,1118934,1165819,1141070,873654,168196,174706,4292967,2266644,2201029
2019,Louisiana,22,South,West South Central,4648794,2918843,1524733,205218,1203265,1276760,1131423,869999,167347,246972,4401822,2381744,2267050
2019,Maine,23,Northeast,New England ,1344212,1269326,22691,52195,281158,316589,355557,324784,66124,23700,1320512,686100,658112
2019,Maryland,24,South,South Atlantic,6045680,3539444,1878645,627591,1489721,1610892,1598840,1118365,227862,643822,5401858,3116815,2928865
2019,Massachusetts,25,Northeast,New England ,6892503,5554165,621902,716436,1558231,1924545,1788166,1327537,294024,854907,6037596,3546935,3345568
2019,Michigan,26,Midwest,East North Central,9986857,7911567,1407890,667400,2407690,2592708,2529674,2042573,414212,528205,9458652,5068329,4918528
2019,Minnesota,27,Midwest,West North Central,5639632,4723931,395556,520145,1445346,1507360,1401088,1055326,230512,315130,5324502,2829821,2809811
2019,Mississippi,28,South,East South Central,2976149,1758081,1124559,93509,780487,784332,736040,565181,110109,100110,2876039,1533857,1442292
2019,Missouri,29,Midwest,West North Central,6137428,5086188,725579,325661,1527291,1627730,1516083,1206593,259731,268708,5868720,3124766,3012662
2019,Montana,30,West,Mountain,1068778,950211,6389,112178,254416,279019,251866,237936,45541,43289,1025489,530712,538066
2019,Nebraska,31,Midwest,West North Central,1934408,1704129,100763,129516,529821,520893,452532,350758,80404,219645,1714763,967959,966449
2019,Nevada,32,West,Mountain,3080156,2277552,316303,486301,760272,850904,787470,582176,99334,900600,2179556,1535329,1544827
2019,New Hampshire,33,Northeast,New England ,1359711,1266097,24371,69243,291038,342112,368628,300515,57418,54589,1305122,685918,673793
2019,New Jersey,34,Northeast,Middle Atlantic,8882190,6388804,1337457,1155929,2151487,2273142,2400979,1676493,380089,1856844,7025346,4541603,4340587
2019,New Mexico,35,West,Mountain,2096829,1716656,54772,325401,531712,559632,492488,427487,85510,1032942,1063887,1059397,1037432
2019,New York,36,Northeast,Middle Atlantic,19453561,13546776,3421123,2485662,4520996,5408503,4979606,3686338,858118,3751058,15702503,10005715,9447846
2019,North Carolina,37,South,South Atlantic,10488084,7399487,2330563,758034,2592437,2777194,2708528,2021645,388280,1025830,9462254,5387820,5100264
2019,North Dakota,38,Midwest,West North Central,762062,662555,25984,73523,200777,227616,166998,133079,33592,31532,730530,372030,390032
2019,Ohio,39,Midwest,East North Central,11689100,9552736,1525570,610794,2886873,3030176,2929277,2343284,499490,470462,11218638,5958538,5730562
2019,Oklahoma,40,South,West South Central,3956971,2927354,307819,721798,1058495,1082983,939616,725232,150645,438110,3518861,1996313,1960658
2019,Oregon,41,West,Pacific,4217737,3655136,93740,468861,965480,1165929,1048011,871870,166447,566847,3650890,2127010,2090727
2019,Pennsylvania,42,Northeast,Middle Atlantic,12801989,10447062,1540092,814835,2977542,3299881,3236018,2668802,619746,1000150,11801839,6527628,6274361
2019,Rhode Island,44,Northeast,New England ,1059361,885518,90108,83735,238543,289974,270738,211238,48868,172644,886717,543686,515675
2019,South Carolina,45,South,South Atlantic,5148714,3532048,1388017,228649,1247839,1333587,1291097,1082782,193409,307118,4841596,2655575,2493139
2019,South Dakota,46,Midwest,West North Central,884659,748070,20332,116257,240567,230893,202619,172367,38213,37351,847308,437902,446757
2019,Tennessee,47,South,East South Central,6829174,5354405,1164461,310308,1677566,1830109,1743703,1325029,252767,391382,6437792,3496935,3332239
2019,Texas,48,South,West South Central,28995881,22806130,3739221,2450530,8210585,8344140,7153530,4457769,829857,11525578,17470303,14593179,14402702
2019,Utah,49,West,Mountain,3205958,2904132,47537,254289,1028611,967700,696149,432737,80761,462051,2743907,1591041,1614917
2019,Vermont,50,Northeast,New England ,623989,588102,8774,27113,134415,156857,159844,144978,27895,12719,611270,315673,308316
2019,Virginia,51,South,South Atlantic,8535519,5922648,1696911,915960,2087426,2343713,2215430,1579134,309816,834422,7701097,4335262,4200257
2019,Washington,53,West,Pacific,7614893,5977696,331924,1305273,1840306,2203448,1890236,1417638,263265,991721,6623172,3802910,3811983
2019,West Virginia,54,South,South Atlantic,1792147,1675122,64610,52415,402473,431297,461667,412728,83982,31162,1760985,904377,887770
2019,Wisconsin,55,Midwest,East North Central,5822434,5067781,390543,364110,1422095,1505295,1477023,1170814,247207,413208,5409226,2925225,2897209
2019,Wyoming,56,West,Mountain,578759,535371,7467,35921,148172,154264,136658,118025,21640,58609,520150,284029,294730
